molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL100146,18.0,nM,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)CCc3ccccc3)CC2C(=O)NO)cc1,7.7447274948966935
CHEMBL96049,0.6,nM,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccccc3)CC2C(=O)NO)cc1,9.221848749616356
CHEMBL95460,33.0,nM,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)C3CC3)CC2C(=O)NO)cc1,7.481486060122112
CHEMBL16087,19.0,nM,CC(C)CC(C(=O)CS)C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C,7.721246399047171
CHEMBL278050,1.4,nM,CCCCCCCC(C(=O)CS)C(=O)N[C@@H](CC1CCCCC1)C(=O)NCCc1ccccc1,8.853871964321762
CHEMBL316489,2.0,nM,COCC(=O)N1CC(C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)Cc2ccccc21,8.698970004336019
CHEMBL118744,4.7,nM,COc1ccc(S(=O)(=O)N2CC(O)CN(S(=O)(=O)c3ccc(OC)cc3)C2C(=O)NO)cc1,8.327902142064282
CHEMBL15763,1.4,nM,CCCCCCCC(C(=O)CS)C(=O)N[C@@H](CC(C)C)C(=O)Nc1ccccc1,8.853871964321762
CHEMBL95262,95.5,nM,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(S(C)(=O)=O)CC2C(=O)NO)cc1,7.019996628416253
CHEMBL412910,4.0,nM,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)C3CC3)CC2C(=O)NO)cc1,8.397940008672037
CHEMBL95486,8.0,nM,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(S(C)(=O)=O)CC2C(=O)NO)cc1,8.096910013008056
CHEMBL330588,2.0,nM,O=C(NO)C1CN(C(=O)c2ccccc2)c2ccccc2CN1S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,8.698970004336019
CHEMBL278927,780.0,nM,CCCCCCCC(C(=O)N[C@@H](CCCCNS(=O)(=O)c1ccc(C)cc1)C(=O)NC(=O)C(CC(C)C)NCC)C(O)CS,6.107905397309519
CHEMBL115727,2.7,nM,COc1ccc(S(=O)(=O)N2CC(C)(C)CN(S(=O)(=O)c3ccc(OC)cc3)C2C(=O)NO)cc1,8.568636235841012
CHEMBL16398,5.0,nM,CCCCCCCC(C(=O)CS)C(=O)N[C@@H](CC(C)C)C(=O)NCCc1ccccc1,8.301029995663981
CHEMBL97962,4.0,nM,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3cc(F)ccc3C)CC2C(=O)NO)cc1,8.397940008672037
CHEMBL97908,13.0,nM,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)C3CCCCC3)CC2C(=O)NO)cc1,7.886056647693163
CHEMBL326489,560.0,nM,CO[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)NO)C(C)(C)C)c1ccccc1,6.251811972993799
CHEMBL97790,228.0,nM,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(C)=O)CC2C(=O)NO)cc1,6.642065152999546
CHEMBL115460,30400.0,nM,CO[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)O)C(C)(C)C)c1ccccc1,4.517126416391246
CHEMBL97898,2.0,nM,COCC(=O)N1CC(C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)Cc2ccccc21,8.698970004336019
CHEMBL15964,4.0,nM,CCCCCCCC(C(=O)CS)C(=O)N[C@@H](CC1CCCCC1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,8.397940008672037
CHEMBL118848,15.6,nM,COc1ccc(S(=O)(=O)N2CC3(CN(S(=O)(=O)c4ccc(OC)cc4)C2C(=O)NO)SCCCS3)cc1,7.806875401645538
CHEMBL95693,35.8,nM,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccccc3)CC2C(=O)NO)cc1,7.446116973356125
CHEMBL306276,2.0,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)C1CCC2(CC1)OCCO2,8.698970004336019
CHEMBL309053,2.0,nM,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)C1=O,8.698970004336019
CHEMBL74365,37.0,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1ccc(C(F)(F)F)cc1,7.431798275933005
CHEMBL75189,1.7,nM,O=CN(O)C(CCN1CCOCC1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,8.769551078621726
CHEMBL2114138,480.0,nM,CC1(C)OC[C@@H]([C@@H](CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)O1,6.318758762624412
CHEMBL75567,0.9,nM,CN(C)CC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,9.045757490560675
CHEMBL307413,0.26,nM,O=CN(O)C(CO)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,9.585026652029182
CHEMBL76222,25.0,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,7.6020599913279625
CHEMBL74151,9.7,nM,O=CN(O)C(CSc1cccs1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,8.013228265733755
CHEMBL75529,0.86,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)CS(=O)(=O)N1CCOCC1,9.065501548756432
CHEMBL75618,6.2,nM,CCCCOc1ccc(-c2ccc(S(=O)(=O)CC(CN3C(=O)NC(C)(C)C3=O)N(O)C=O)cc2)cc1,8.207608310501746
CHEMBL73928,2.2,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1ccccn1,8.657577319177793
CHEMBL78213,0.98,nM,COC(=O)c1ccc(CCC(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)cc1,9.008773924307505
CHEMBL75464,1.1,nM,CCC1(CC)OCC([C@@H](CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)O1,8.958607314841775
CHEMBL75487,0.91,nM,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(-c3cccc(CC#N)c3)cc2)N(O)C=O)C1=O,9.040958607678906
CHEMBL261932,301.0,nM,O=C(C[C@H](CSc1ccccc1)C(=O)O)c1ccc(-c2ccc(Cl)cc2)cc1,6.521433504406157
CHEMBL76043,0.34,nM,CC1(C)C(=O)NC(=O)N1CC(CS(=O)(=O)c1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,9.468521082957745
CHEMBL76757,1.1,nM,CSc1ccc(-c2ccc(S(=O)(=O)CC(CN3C(=O)NC(C)(C)C3=O)N(O)C=O)cc2)cc1,8.958607314841775
CHEMBL74812,12.0,nM,Cn1c(C(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)cc2ccccc21,7.920818753952375
CHEMBL78145,0.53,nM,O=CN(O)C(CCc1ccc(C(=O)O)cc1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,9.275724130399212
CHEMBL75437,120.0,nM,CC1(C)C(=O)NC(=O)N1CC(COc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,6.920818753952375
CHEMBL75114,0.32,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)C1CCCO1,9.494850021680094
CHEMBL306585,2.0,nM,O=CN(O)C(CCC(=O)N1CCOCC1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,8.698970004336019
CHEMBL3037894,2.0,nM,CS(=O)(=O)N1CCC[C@H]1[C@@H](CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,8.698970004336019
CHEMBL2115165,0.5,nM,CC1(C)OC[C@H]([C@@H](CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)O1,9.301029995663981
CHEMBL311141,7.2,nM,CN(C)S(=O)(=O)CC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,8.142667503568731
CHEMBL75154,10.0,nM,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)N(O)C=O)C1=O,8.0
CHEMBL309329,0.3,nM,O=CN(O)C(COCCO)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,9.522878745280337
CHEMBL306050,1.1,nM,C[C@@H]1OC(C)(C)OC1[C@@H](CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,8.958607314841775
CHEMBL311618,3.9,nM,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(C#N)cc3)cc2)N(O)C=O)C1=O,8.4089353929735
CHEMBL306301,5.5,nM,CC1(C)OCC(C[C@@H](CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)O1,8.259637310505756
CHEMBL73866,0.9,nM,COCC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,9.045757490560675
CHEMBL308264,4.1,nM,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2)N(O)C=O)C1=O,8.387216143280265
CHEMBL307372,1.4,nM,Cn1ccc(=O)n(CC(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)c1=O,8.853871964321762
CHEMBL78052,0.79,nM,CS(=O)(=O)N1CCN(CCC(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)CC1,9.102372908709558
CHEMBL75302,0.96,nM,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)N(O)C=O)C1=O,9.017728766960431
CHEMBL307915,4.1,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1ccccc1,8.387216143280265
CHEMBL75139,1.4,nM,CN1C(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)N(O)C=O)C(=O)C1(C)C,8.853871964321762
CHEMBL77874,4.9,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)C(CO)CO,8.309803919971486
CHEMBL75164,0.092,nM,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)[C@H](O)CO,10.036212172654444
CHEMBL73652,1.8,nM,CN1C(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(C#N)cc3)cc2)N(O)C=O)C(=O)C1(C)C,8.744727494896694
CHEMBL275654,1.7,nM,CN(CC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O)S(C)(=O)=O,8.769551078621726
CHEMBL100134,14.0,nM,CCN(CC)CC#CCN(c1c(C)cc(Br)cc1C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.853871964321762
CHEMBL319887,10.0,nM,COc1ccc(S(=O)(=O)N(CC#CCN2CCN(C)CC2)c2c(C)cc(Br)cc2C(=O)NO)cc1,8.0
CHEMBL102057,2.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C)CC3)cc(-c3ccc(OC(F)(F)F)cc3)cc2C(=O)NO)cc1,8.698970004336019
CHEMBL99745,2.0,nM,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCN3CCCCC3)cc2)c2c(C)cc(Br)cc2C(=O)NO)cc1,8.698970004336019
CHEMBL101612,0.5,nM,CN1CCN(Cc2cc(Br)cc(C(=O)NO)c2N(C)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,9.301029995663981
CHEMBL100564,5.0,nM,COC(=O)C1CCCN1Cc1cccc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OC)cc1,8.301029995663981
CHEMBL100081,7.0,nM,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCN3CCCCC3)cc2)c2c(C)cccc2C(=O)NO)cc1,8.154901959985743
CHEMBL100280,5.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCOCC3)cccc2C(=O)NO)cc1,8.301029995663981
CHEMBL101413,10.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(Cn3ccnc3)cccc2C(=O)NO)cc1,8.0
CHEMBL318922,7.0,nM,COc1ccc(S(=O)(=O)N(Cc2ccc(N3CCN(C)CC3)cc2)c2c(C)cccc2C(=O)NO)cc1,8.154901959985743
CHEMBL100512,1.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C)CC3)cccc2C(=O)NO)cc1,9.0
CHEMBL320383,11.0,nM,CCN(CC)CC#CCN(c1c(C)cccc1C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.958607314841775
CHEMBL101210,7.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C(=O)OC(C)(C)C)CC3)cc(Br)cc2C(=O)NO)cc1,8.154901959985743
CHEMBL100950,3.0,nM,COc1ccc(S(=O)(=O)N(Cc2ccc(CN(C)C)cc2)c2c(C)cccc2C(=O)NO)cc1,8.522878745280337
CHEMBL101864,2.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C)CC3)cc(Br)cc2C(=O)NO)cc1,8.698970004336019
CHEMBL101981,8.0,nM,CCN(CC)Cc1cccc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OC)cc1,8.096910013008056
CHEMBL319341,1.0,nM,CN1CCN(Cc2cccc(C(=O)NO)c2N(C)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,9.0
CHEMBL319902,3.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(c4ccccc4)CC3)cc(Br)cc2C(=O)NO)cc1,8.522878745280337
CHEMBL100777,2.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C)CC3)cc(-c3ccc4ccccc4c3)cc2C(=O)NO)cc1,8.698970004336019
CHEMBL332302,1.8,nM,COc1ccc(S(=O)(=O)N2CCN(C(C)=O)CC2C(=O)NO)cc1,8.744727494896694
CHEMBL124514,13.0,nM,CCCCCCN(C)C(=O)N1CCN(S(=O)(=O)c2ccc(Br)cc2)C(C(=O)NO)C1,7.886056647693163
CHEMBL124026,7.6,nM,COc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2C(=O)NO)cc1,8.119186407719209
CHEMBL421644,3.0,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)CC2C(=O)NO)cc1,8.522878745280337
CHEMBL338077,3.0,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)COc3ccccc3)CC2C(=O)NO)cc1,8.522878745280337
CHEMBL123499,6.0,nM,CCCCCCN(C)C(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,8.221848749616356
CHEMBL125755,3.6,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)NCCc3ccccc3)CC2C(=O)NO)cc1,8.443697499232712
CHEMBL125598,0.9,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(=O)NO)cc1,9.045757490560675
CHEMBL340923,1.8,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCCCC3)CC2C(=O)NO)cc1,8.744727494896694
CHEMBL124100,2.6,nM,CCCCCCNC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,8.585026652029182
CHEMBL125384,8.3,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCOCC3)CC2C(=O)NO)cc1,8.080921907623926
CHEMBL124681,25.0,nM,COc1ccc(S(=O)(=O)N2CCN(C)CC2C(=O)NO)cc1,7.6020599913279625
CHEMBL419607,22.0,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c(-c4ccccc4)noc3C)CC2C(=O)NO)cc1,7.657577319177793
CHEMBL435206,28.0,nM,COc1ccc(S(=O)(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2C(=O)NO)cc1,7.552841968657781
CHEMBL123967,0.6,nM,COc1ccc(S(=O)(=O)N2CCN(S(C)(=O)=O)CC2C(=O)NO)cc1,9.221848749616356
CHEMBL127093,3.8,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)NCc3ccccc3)CC2C(=O)NO)cc1,8.42021640338319
CHEMBL126388,6.6,nM,COc1ccc(S(=O)(=O)N2CCN(/C(S)=N/Cc3ccccc3)CC2C(=O)NO)cc1,8.18045606445813
CHEMBL419430,4.1,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)Nc3cccc(OC)c3)CC2C(=O)NO)cc1,8.387216143280265
CHEMBL124680,6.9,nM,COc1ccc(S(=O)(=O)N2CCNCC2C(=O)NO)cc1,8.161150909262744
CHEMBL338223,5.0,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2C(=O)NO)cc1,8.301029995663981
CHEMBL125601,20.0,nM,COCCN(CCOC)C(=O)N1CCN(S(=O)(=O)c2ccc(Br)cc2)C(C(=O)NO)C1,7.698970004336019
CHEMBL123320,4.4,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)[C@@H](O)C(C)C)CC2C(=O)NO)cc1,8.356547323513812
CHEMBL123627,1.6,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2C(=O)NO)cc1,8.795880017344075
CHEMBL124558,1.2,nM,COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc(OC)cc3)C(C(=O)NO)C2)cc1,8.920818753952375
CHEMBL332134,1.9,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(=O)NO)cc1,8.721246399047171
CHEMBL123615,1.7,nM,CCCCCC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,8.769551078621726
CHEMBL123563,2.4,nM,COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3c(C)noc3C)CC2C(=O)NO)cc1,8.619788758288394
CHEMBL338453,17.0,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3snnc3C)CC2C(=O)NO)cc1,7.769551078621726
CHEMBL124265,17.0,nM,CCCCCCN1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,7.769551078621726
CHEMBL125068,2.3,nM,COc1ccc(S(=O)(=O)N2CCN(C(N)=O)CC2C(=O)NO)cc1,8.638272163982407
CHEMBL126044,2.1,nM,COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3sc(N)nc3C)CC2C(=O)NO)cc1,8.67778070526608
CHEMBL338007,1.9,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3cccnc3)CC2C(=O)NO)cc1,8.721246399047171
CHEMBL331095,1.3,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccs3)CC2C(=O)NO)cc1,8.886056647693163
CHEMBL339903,2.3,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2C(=O)NO)cc1,8.638272163982407
CHEMBL333586,0.6,nM,CCOCCCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,9.221848749616356
CHEMBL125281,32.0,nM,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccnc3)CC2C(=O)NO)cc1,7.494850021680094
CHEMBL362651,16.0,nM,CC(C)ON([C@H](CCNC(=O)OCc1ccccc1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,7.795880017344075
CHEMBL369317,4517.0,nM,CC(C)ON([C@H](CCN)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.3451499094386055
CHEMBL181244,200.0,nM,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.698970004336019
CHEMBL179616,19.6,nM,CC(C)ON(C(C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,7.707743928643524
CHEMBL179288,6.7,nM,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.173925197299173
CHEMBL362678,13.0,nM,CC(C)ON([C@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,7.886056647693163
CHEMBL366111,5.3,nM,O=C(NO)[C@@]1(O)COCC[C@H]1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2Cl)cc1,8.275724130399212
CHEMBL187092,11.0,nM,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(=O)NO,7.958607314841775
CHEMBL192872,4.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(CCO)CC2)C(=O)N1,8.397940008672037
CHEMBL192249,2.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(I)cc3)cc2)(N2CCN(CCO)CC2)C(=O)N1,8.698970004336019
CHEMBL195743,6.0,nM,COc1ccc(Oc2ccc(C3(N4CCN(CCO)CC4)C(=O)NC(=O)NC3=O)cc2)cc1,8.221848749616356
CHEMBL436326,26.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(CCBr)CC2)C(=O)N1,7.585026652029182
CHEMBL435690,2.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCNCC2)C(=O)N1,8.698970004336019
CHEMBL370685,1.0,nM,CC(C)N1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,9.0
CHEMBL371600,14.0,nM,NCCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.853871964321762
CHEMBL192370,26.0,nM,O=C(O)CCN1CCN(C2(c3ccc(Oc4ccc(Br)cc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.585026652029182
CHEMBL372263,550.0,nM,C[Si](C)(C)c1ccc(N2CCN(C3(c4ccc(Oc5ccc(Br)cc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,6.259637310505756
CHEMBL190871,19.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(c3ccc(F)cc3)CC2)C(=O)N1,7.721246399047171
CHEMBL372705,57.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)C(=O)N1,7.2441251443275085
CHEMBL372914,10.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(c3ccc(I)cc3)CC2)C(=O)N1,8.0
CHEMBL191986,20.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccc(Br)cc3)cc2)(N2CCN(C(=O)c3cccc(I)c3)CC2)C(=O)N1,7.698970004336019
CHEMBL2311189,200.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(NC(=O)c2ccc(O[11CH3])cc2)cc1)C(=O)O,6.698970004336019
CHEMBL196647,983.0,nM,CC(C)ON([C@H](CCNC(=O)c1cccc(C(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.007446482167865
CHEMBL262397,8.3,nM,CC(C)ON([C@H](CCNC(=O)CCCNC(=O)c1cccc(C(=O)NCCCC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.080921907623926
CHEMBL196092,170.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCOCC2C(=O)NO)cc1,6.769551078621726
CHEMBL370129,21.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCSCC2C(=O)NO)cc1,7.6777807052660805
CHEMBL436324,14.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCNCC2C(=O)NO)cc1,7.853871964321762
CHEMBL194627,108.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCN(Cc3cccnc3)CC2C(=O)NO)cc1,6.96657624451305
CHEMBL195948,88.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(C)=O)CC2C(=O)NO)cc1,7.055517327849831
CHEMBL381224,251.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccs3)CC2C(=O)NO)cc1,6.600326278518962
CHEMBL372908,71.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)OC)CC2C(=O)NO)cc1,7.1487416512809245
CHEMBL194237,51.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCN(S(C)(=O)=O)CC2C(=O)NO)cc1,7.292429823902063
CHEMBL370825,221.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)N(CC)CC)CC2C(=O)NO)cc1,6.655607726314889
CHEMBL198100,209.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCN(C(=O)CCCC)CC2C(=O)NO)cc1,6.679853713888946
CHEMBL382975,12.0,nM,CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,7.920818753952375
CHEMBL199917,2.7,nM,O=C(Nc1ccc(S(=O)(=O)C[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(Br)cc1,8.568636235841012
CHEMBL199666,1510.0,nM,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccc(Cl)cc2)cc1,5.821023052706831
CHEMBL377700,10030.0,nM,O=C(O)CC(Cc1ccc(F)cc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,4.998699066979582
CHEMBL201206,9290.0,nM,O=C(O)CC(Cc1ccccc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.031984286006358
CHEMBL379247,3390.0,nM,O=C(O)CC(CC1CCCC1)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.4698003017969175
CHEMBL201298,5410.0,nM,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.266802734893431
CHEMBL202875,3600.0,nM,CCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.443697499232712
CHEMBL204593,2000.0,nM,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F,5.698970004336019
CHEMBL378740,10005.0,nM,CCCC(C(=O)O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,4.99978290702777
CHEMBL211037,101.0,nM,COc1ccc(C(=O)Cc2ccc(SC(CCN3C(=O)c4ccccc4C3=O)C(=O)O)cc2)cc1,6.995678626217357
