model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
RandomForestMSE,-0.8667264339939347,-0.8720685109106397,root_mean_squared_error,0.2674679756164551,0.05481672286987305,28.503830432891846,0.2674679756164551,0.05481672286987305,28.503830432891846,1,True,3,2,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetTorch,-0.8678608892074856,-0.9102199978004846,root_mean_squared_error,0.013414382934570312,0.006964921951293945,8.15101957321167,0.013414382934570312,0.006964921951293945,8.15101957321167,1,True,8,2,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetFastAI,-0.8770161001748324,-0.906877581766832,root_mean_squared_error,0.04311227798461914,0.021806001663208008,3.6943938732147217,0.04311227798461914,0.021806001663208008,3.6943938732147217,1,True,6,2,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.023519039154052734,0.011258602142333984,4.95340371131897,0.023519039154052734,0.011258602142333984,4.95340371131897,1,True,9,2,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.3235750198364258,0.10543513298034668,86.58392596244812,0.003146648406982422,0.0002949237823486328,0.006091117858886719,2,True,10,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMXT,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.01496267318725586,0.007472038269042969,2.0025484561920166,0.01496267318725586,0.007472038269042969,2.0025484561920166,1,True,1,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBM,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.022200822830200195,0.00739598274230957,3.88962459564209,0.022200822830200195,0.00739598274230957,3.88962459564209,1,True,2,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
CatBoost,-0.8493025010165954,-0.8664854552558903,root_mean_squared_error,0.07389664649963379,0.019044876098632812,47.465760469436646,0.07389664649963379,0.019044876098632812,47.465760469436646,1,True,4,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
XGBoost,-0.8520361952070095,-0.88810292437981,root_mean_squared_error,0.03405117988586426,0.016521930694580078,5.3965935707092285,0.03405117988586426,0.016521930694580078,5.3965935707092285,1,True,7,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
ExtraTreesMSE,-0.8664164987660444,-0.8737842543238982,root_mean_squared_error,0.2191460132598877,0.07678651809692383,26.938846588134766,0.2191460132598877,0.07678651809692383,26.938846588134766,1,True,5,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
RandomForestMSE,-0.8667264339939347,-0.8720685109106397,root_mean_squared_error,0.21561908721923828,0.07160115242004395,28.804961919784546,0.21561908721923828,0.07160115242004395,28.804961919784546,1,True,3,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetTorch,-0.8678608892074856,-0.9102199978004846,root_mean_squared_error,0.01594996452331543,0.00702214241027832,8.304563999176025,0.01594996452331543,0.00702214241027832,8.304563999176025,1,True,8,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetFastAI,-0.8770161001748324,-0.906877581766832,root_mean_squared_error,0.04517030715942383,0.019885778427124023,4.182602643966675,0.04517030715942383,0.019885778427124023,4.182602643966675,1,True,6,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.017359256744384766,0.007937431335449219,4.657025337219238,0.017359256744384766,0.007937431335449219,4.657025337219238,1,True,9,3,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.32959794998168945,0.08934426307678223,84.33303737640381,0.0032842159271240234,0.0003981590270996094,0.00917673110961914,2,True,10,4,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
